order_placed,order_delivered
399,2022-08-02 19:21:08.871206059,2022-08-02 19:38:50.063591
400,2022-08-02 19:25:21.943752274,2022-08-02 19:38:16.131753
401,2022-08-02 19:26:30.890607874,2022-08-02 19:38:52.441538
402,2022-08-02 19:28:10.796326240,2022-08-02 19:42:42.236349
403,2022-08-02 19:28:18.818126884,2022-08-02 19:44:38.622525
404,2022-08-02 19:30:24.478975863,2022-08-02 19:43:30.510788
405,2022-08-02 19:34:19.681296241,2022-08-02 19:46:54.864065
406,2022-08-02 19:39:02.122486498,2022-08-02 19:55:57.793453
407,2022-08-02 19:43:13.761047004,2022-08-02 19:56:27.326582
408,2022-08-02 19:46:08.928487281,2022-08-02 20:00:33.024695
409,2022-08-02 19:47:09.465483169,2022-08-02 20:00:06.971168
410,2022-08-02 19:53:17.217388814,2022-08-02 20:09:17.701150
411,2022-08-02 20:02:52.323072951,2022-08-02 20:16:46.804611
412,2022-08-02 20:04:34.908962266,2022-08-02 20:17:15.254548
413,2022-08-02 20:08:25.996703029,2022-08-02 20:24:03.879496
414,2022-08-02 20:10:47.716607171,2022-08-02 20:27:54.515404
415,2022-08-02 20:15:39.187231630,2022-08-02 20:29:16.148322
416,2022-08-02 20:16:43.942394572,2022-08-02 20:29:49.287758
417,2022-08-02 20:18:47.462092215,2022-08-02 20:33:57.567290
418,2022-08-02 20:21:47.726762152,2022-08-02 20:34:58.741033
419,2022-08-02 20:22:19.969007225,2022-08-02 20:34:09.056107
420,2022-08-02 20:34:13.717175615,2022-08-02 20:50:29.877074
421,2022-08-02 20:44:27.385198693,2022-08-02 20:57:43.632822
422,2022-08-02 20:56:19.937146656,2022-08-02 21:08:37.396676
423,2022-08-02 21:04:04.080356373,2022-08-02 21:17:07.125612
424,2022-08-02 21:09:25.009409763,2022-08-02 21:21:30.349355
425,2022-08-02 21:11:18.604600616,2022-08-02 21:27:27.346604
426,2022-08-02 21:13:00.231058274,2022-08-02 21:24:32.548406
427,2022-08-02 21:14:45.448634066,2022-08-02 21:27:44.827805
428,2022-08-02 21:17:03.087817563,2022-08-02 21:30:27.432295
429,2022-08-02 21:17:09.807383163,2022-08-02 21:29:33.459473
430,2022-08-02 21:25:02.424340397,2022-08-02 21:38:31.282686
431,2022-08-02 21:31:47.517433783,2022-08-02 21:44:37.326963
432,2022-08-02 21:35:13.585950884,2022-08-02 21:47:33.789421
433,2022-08-02 21:36:38.856639780,2022-08-02 21:55:01.089101
434,2022-08-02 21:39:16.316867852,2022-08-02 21:52:19.447564
435,2022-08-02 21:42:19.839926549,2022-08-02 21:58:24.844655
436,2022-08-02 21:44:02.153275522,2022-08-02 21:56:22.603072
437,2022-08-02 21:44:30.873185175,2022-08-02 21:59:14.555777
438,2022-08-02 21:57:19.384869812,2022-08-02 22:09:05.359053
439,2022-08-03 08:12:13.568337833,2022-08-03 08:25:58.073847
440,2022-08-03 08:18:46.642017987,2022-08-03 08:34:33.486131
441,2022-08-03 08:23:19.448744570,2022-08-03 08:47:09.125135
442,2022-08-03 08:29:18.222367967,2022-08-03 09:02:00.711140
443,2022-08-03 08:45:06.258510682,2022-08-03 09:09:45.998260
444,2022-08-03 09:05:24.094948822,2022-08-03 09:30:01.728778
445,2022-08-03 09:07:19.229811691,2022-08-03 09:35:57.034273
446,2022-08-03 09:09:28.255332669,2022-08-03 09:57:18.620104
447,2022-08-03 09:16:56.139768201,2022-08-03 09:56:55.327148
448,2022-08-03 09:19:37.846412801,2022-08-03 10:15:12.026241
449,2022-08-03 09:25:38.290215574,2022-08-03 10:22:57.631593
450,2022-08-03 09:29:17.300839222,2022-08-03 10:37:17.122308
451,2022-08-03 09:37:41.848083063,2022-08-03 10:45:22.673839
452,2022-08-03 09:48:53.313648036,2022-08-03 11:04:22.197548
453,2022-08-03 09:52:13.380258604,2022-08-03 11:04:47.411960
454,2022-08-03 09:57:22.847079988,2022-08-03 11:10:33.174054
455,2022-08-03 09:59:21.383937221,2022-08-03 11:08:31.631166
456,2022-08-03 10:00:51.186776227,2022-08-03 11:25:46.112525
457,2022-08-03 10:06:59.241770382,2022-08-03 11:30:07.433217
458,2022-08-03 10:12:36.429065726,2022-08-03 11:31:10.355550
459,2022-08-03 10:18:09.942106454,2022-08-03 11:33:26.568639
460,2022-08-03 10:23:50.443311056,2022-08-03 11:49:28.543536
461,2022-08-03 10:24:28.072862409,2022-08-03 11:54:18.628928
462,2022-08-03 10:28:58.980036598,2022-08-03 11:52:30.873008
463,2022-08-03 10:34:59.570974538,2022-08-03 11:56:37.763779
464,2022-08-03 10:35:34.870019008,2022-08-03 12:10:51.295462
465,2022-08-03 10:38:07.304023704,2022-08-03 12:11:09.059512
466,2022-08-03 10:49:10.256351380,2022-08-03 12:11:53.626373
467,2022-08-03 11:02:41.326360274,2022-08-03 12:13:05.346410
468,2022-08-03 11:05:39.087145485,2022-08-03 12:16:23.781568
469,2022-08-03 11:08:16.148734740,2022-08-03 12:18:51.832761
470,2022-08-03 11:15:24.561283029,2022-08-03 12:18:43.822135
471,2022-08-03 11:16:00.296150730,2022-08-03 12:31:26.530062
472,2022-08-03 11:18:22.708816593,2022-08-03 12:32:03.446115
473,2022-08-03 11:19:44.477808427,2022-08-03 12:37:11.975107
474,2022-08-03 11:27:10.922305105,2022-08-03 12:39:38.387458
475,2022-08-03 11:27:51.774612273,2022-08-03 12:47:14.775516
476,2022-08-03 11:28:01.897003015,2022-08-03 12:44:08.843297
477,2022-08-03 11:39:02.431622566,2022-08-03 12:42:28.050436
478,2022-08-03 11:42:37.002769235,2022-08-03 12:52:59.110344
479,2022-08-03 11:46:32.232589215,2022-08-03 12:53:55.447338
480,2022-08-03 11:56:18.708821046,2022-08-03 13:00:05.940018
481,2022-08-03 12:00:06.491762351,2022-08-03 13:04:48.651474
482,2022-08-03 12:01:44.729461136,2022-08-03 13:07:30.262726
483,2022-08-03 12:07:31.048213242,2022-08-03 13:11:21.085080
484,2022-08-03 12:08:22.907793236,2022-08-03 13:18:20.243113
485,2022-08-03 12:08:25.602134904,2022-08-03 13:14:03.852149
486,2022-08-03 12:12:21.195791470,2022-08-03 13:18:21.175108
487,2022-08-03 12:13:33.110372607,2022-08-03 13:24:03.288140
488,2022-08-03 12:14:13.308086725,2022-08-03 13:27:59.807324
489,2022-08-03 12:14:42.168260334,2022-08-03 13:32:23.595171
490,2022-08-03 12:16:56.370723659,2022-08-03 13:34:12.101761
491,2022-08-03 12:34:06.611321793,2022-08-03 13:35:18.603939
492,2022-08-03 12:35:06.414445947,2022-08-03 13:40:51.169427
493,2022-08-03 12:36:26.585643858,2022-08-03 13:44:41.816150
494,2022-08-03 12:38:32.914386751,2022-08-03 13:53:01.886182
495,2022-08-03 12:40:46.004006615,2022-08-03 13:53:03.175202
496,2022-08-03 12:42:15.221496611,2022-08-03 13:58:35.111068
497,2022-08-03 12:42:44.148123616,2022-08-03 13:54:19.692533
498,2022-08-03 12:43:50.541944933,2022-08-03 13:58:47.015039
499,2022-08-03 12:48:23.806596364,2022-08-03 14:03:18.006678
500,2022-08-03 12:48:31.884345212,2022-08-03 14:10:43.899820
501,2022-08-03 12:49:41.354682754,2022-08-03 14:11:20.714675
502,2022-08-03 12:50:47.043532400,2022-08-03 14:12:16.001191
503,2022-08-03 12:53:17.501450788,2022-08-03 14:10:33.428457
504,2022-08-03 13:15:57.487092423,2022-08-03 14:15:00.375552
505,2022-08-03 13:18:27.356382581,2022-08-03 14:18:54.846322
506,2022-08-03 13:25:52.829550273,2022-08-03 14:23:10.843353
507,2022-08-03 13:28:11.355244194,2022-08-03 14:24:36.305703
508,2022-08-03 13:30:08.822196412,2022-08-03 14:24:06.456874
509,2022-08-03 13:38:31.637907721,2022-08-03 14:25:14.776631
510,2022-08-03 13:40:56.830070050,2022-08-03 14:29:39.363901
511,2022-08-03 13:53:32.437623210,2022-08-03 14:36:10.396411
512,2022-08-03 13:56:51.417673001,2022-08-03 14:33:22.005443
513,2022-08-03 14:06:16.165150934,2022-08-03 14:36:24.270054
514,2022-08-03 14:26:17.960801672,2022-08-03 14:38:35.819331
515,2022-08-03 14:30:47.739553648,2022-08-03 14:42:38.811983
516,2022-08-03 14:54:27.793026834,2022-08-03 15:06:21.736061
517,2022-08-03 14:56:30.853556191,2022-08-03 15:10:11.486744
518,2022-08-03 15:01:32.718640424,2022-08-03 15:15:32.109698
519,2022-08-03 15:04:14.580116166,2022-08-03 15:21:39.159192
520,2022-08-03 15:04:14.890940112,2022-08-03 15:19:07.315480
521,2022-08-03 15:04:54.962750809,2022-08-03 15:17:49.437207
522,2022-08-03 15:05:46.093967626,2022-08-03 15:20:49.698605
523,2022-08-03 15:15:54.844853643,2022-08-03 15:28:26.591048
524,2022-08-03 15:17:47.551711344,2022-08-03 15:28:57.059860
525,2022-08-03 15:29:56.878114612,2022-08-03 15:41:42.020268
526,2022-08-03 15:45:22.932308932,2022-08-03 16:00:34.534293
527,2022-08-03 15:48:05.734962620,2022-08-03 16:03:23.278164
528,2022-08-03 15:50:32.447233274,2022-08-03 16:09:18.052503
529,2022-08-03 15:55:52.167439006,2022-08-03 16:14:10.919250
530,2022-08-03 15:56:23.675968996,2022-08-03 16:12:21.947194
531,2022-08-03 15:57:05.173010948,2022-08-03 16:08:12.233066
532,2022-08-03 16:04:33.554091106,2022-08-03 16:21:22.477624
533,2022-08-03 16:06:37.842665918,2022-08-03 16:17:59.008579
534,2022-08-03 16:13:31.571829535,2022-08-03 16:27:14.167929
535,2022-08-03 16:14:40.326253375,2022-08-03 16:27:21.467522
536,2022-08-03 16:36:32.705617138,2022-08-03 16:50:29.718167
537,2022-08-03 16:38:05.829722125,2022-08-03 16:52:23.914832
538,2022-08-03 16:41:24.874522928,2022-08-03 16:55:27.572319
539,2022-08-03 16:45:10.441927804,2022-08-03 17:03:14.828829
540,2022-08-03 16:46:12.443367814,2022-08-03 16:57:51.437313
541,2022-08-03 16:49:08.771510555,2022-08-03 17:07:16.931341
542,2022-08-03 16:49:57.828984806,2022-08-03 17:06:03.984843
543,2022-08-03 16:58:56.687898415,2022-08-03 17:11:43.487107
544,2022-08-03 16:59:45.972370025,2022-08-03 17:13:48.326124
545,2022-08-03 17:03:19.973468888,2022-08-03 17:16:51.149140
546,2022-08-03 17:12:09.955418433,2022-08-03 17:25:10.884234
547,2022-08-03 17:14:45.586675224,2022-08-03 17:30:07.036920
548,2022-08-03 17:15:47.484449666,2022-08-03 17:34:54.817421
549,2022-08-03 17:19:52.559123976,2022-08-03 17:33:08.650598
550,2022-08-03 17:22:43.385508258,2022-08-03 17:38:36.826396
551,2022-08-03 17:23:04.770898696,2022-08-03 17:37:22.108106
552,2022-08-03 17:24:30.450864160,2022-08-03 17:38:56.040514
553,2022-08-03 17:25:29.864015338,2022-08-03 17:39:36.268739
554,2022-08-03 17:28:28.242210236,2022-08-03 17:40:20.871050
555,2022-08-03 17:35:13.625092594,2022-08-03 17:48:27.206203
556,2022-08-03 17:40:05.274425957,2022-08-03 17:51:17.238880
557,2022-08-03 17:42:17.199921389,2022-08-03 17:57:03.144743
558,2022-08-03 17:44:31.644891427,2022-08-03 17:55:20.646783
559,2022-08-03 17:49:51.882965447,2022-08-03 18:07:22.400619
560,2022-08-03 17:52:56.507891748,2022-08-03 18:08:10.975402
561,2022-08-03 17:53:19.325369363,2022-08-03 18:05:56.558698
562,2022-08-03 18:05:07.969943436,2022-08-03 18:20:32.577780
563,2022-08-03 18:10:58.527904009,2022-08-03 18:24:31.338537
564,2022-08-03 18:13:14.196105135,2022-08-03 18:29:20.226765
565,2022-08-03 18:18:28.864877486,2022-08-03 18:32:24.849275
566,2022-08-03 18:23:34.948371216,2022-08-03 18:38:51.971103
567,2022-08-03 18:25:57.697813207,2022-08-03 18:41:14.872971
568,2022-08-03 18:39:38.945520457,2022-08-03 18:54:16.082242
569,2022-08-03 18:45:10.007416000,2022-08-03 18:57:50.314533
570,2022-08-03 18:46:24.999233202,2022-08-03 19:00:36.744580
571,2022-08-03 18:46:43.712823619,2022-08-03 19:06:34.688456
572,2022-08-03 18:49:32.431546657,2022-08-03 19:05:30.387967
573,2022-08-03 18:53:35.851445124,2022-08-03 19:16:35.678135
574,2022-08-03 18:55:41.728491804,2022-08-03 19:10:50.020344
575,2022-08-03 18:57:17.075371281,2022-08-03 19:12:02.252129
576,2022-08-03 19:02:20.419366471,2022-08-03 19:13:33.954328
577,2022-08-03 19:05:39.316632403,2022-08-03 19:17:54.043506
578,2022-08-03 19:11:02.558314001,2022-08-03 19:22:27.309259
579,2022-08-03 19:12:34.482826181,2022-08-03 19:24:43.029531
580,2022-08-03 19:24:47.868649768,2022-08-03 19:35:53.426991
581,2022-08-03 19:26:10.467827327,2022-08-03 19:40:28.026036
582,2022-08-03 19:26:48.631219497,2022-08-03 19:39:31.695782
583,2022-08-03 19:31:35.809870694,2022-08-03 19:45:27.451611
584,2022-08-03 19:33:13.956048720,2022-08-03 19:44:48.391632
585,2022-08-03 19:39:20.942515992,2022-08-03 19:54:20.045300
586,2022-08-03 19:43:06.207910620,2022-08-03 20:01:13.166586
587,2022-08-03 19:43:46.334110635,2022-08-03 19:53:43.712680
588,2022-08-03 19:45:16.181055510,2022-08-03 19:57:08.984565
589,2022-08-03 19:46:02.900468691,2022-08-03 19:55:59.472813
590,2022-08-03 19:46:56.242102903,2022-08-03 19:57:19.194264
591,2022-08-03 19:50:27.129899320,2022-08-03 20:03:55.598179
592,2022-08-03 19:51:50.884151941,2022-08-03 20:04:11.529358
593,2022-08-03 19:54:26.643126973,2022-08-03 20:07:00.952960
594,2022-08-03 19:56:51.351675154,2022-08-03 20:11:35.788102
595,2022-08-03 19:58:49.057955397,2022-08-03 20:15:32.283763
596,2022-08-03 20:00:05.956943134,2022-08-03 20:13:48.156798
597,2022-08-03 20:14:20.282852112,2022-08-03 20:27:49.904971
598,2022-08-03 20:14:59.206327404,2022-08-03 20:35:22.961869
599,2022-08-03 20:19:46.939011268,2022-08-03 20:35:44.765655
600,2022-08-03 20:29:40.884638871,2022-08-03 20:42:49.593516
601,2022-08-03 20:33:24.975867638,2022-08-03 20:47:20.003649
602,2022-08-03 20:51:52.744016825,2022-08-03 21:03:03.548154
603,2022-08-03 20:52:34.432177685,2022-08-03 21:04:20.070423
604,2022-08-03 20:58:58.292896076,2022-08-03 21:10:02.745813
605,2022-08-03 21:12:54.384009010,2022-08-03 21:28:42.150838
606,2022-08-03 21:14:39.083016040,2022-08-03 21:26:59.686463
607,2022-08-03 21:21:29.859708953,2022-08-03 21:38:03.949767
608,2022-08-03 21:30:09.313606402,2022-08-03 21:48:30.559182
609,2022-08-03 21:53:28.583160511,2022-08-03 22:06:48.803040
610,2022-08-04 08:02:28.068429004,2022-08-04 08:14:50.563771
611,2022-08-04 08:03:42.208075914,2022-08-04 08:18:07.362395
612,2022-08-04 08:05:00.288600839,2022-08-04 08:37:55.619515
613,2022-08-04 08:05:35.327299716,2022-08-04 08:40:04.431623
614,2022-08-04 08:18:29.820559131,2022-08-04 09:00:06.651174
615,2022-08-04 08:21:11.393445901,2022-08-04 09:02:12.339466
616,2022-08-04 08:27:12.136666303,2022-08-04 09:27:39.052653
617,2022-08-04 08:35:22.344095272,2022-08-04 09:26:42.334359
618,2022-08-04 08:52:24.696203606,2022-08-04 09:50:43.345066
619,2022-08-04 09:14:31.204723888,2022-08-04 09:53:44.731456
620,2022-08-04 09:17:09.005881474,2022-08-04 10:15:08.817283
621,2022-08-04 09:29:08.357126257,2022-08-04 10:14:55.714245
622,2022-08-04 09:29:33.398473869,2022-08-04 10:40:50.701269
623,2022-08-04 09:36:59.949826563,2022-08-04 10:40:33.251575
624,2022-08-04 09:40:50.245827785,2022-08-04 11:03:13.152709
625,2022-08-04 09:42:07.489032936,2022-08-04 11:07:51.668711
626,2022-08-04 09:45:03.391784854,2022-08-04 11:14:00.366066
627,2022-08-04 09:49:00.609694792,2022-08-04 11:14:47.726074
628,2022-08-04 09:51:57.681144965,2022-08-04 11:25:15.453860
629,2022-08-04 09:52:38.888844758,2022-08-04 11:35:14.894475
630,2022-08-04 10:04:18.292608479,2022-08-04 11:36:42.392277
631,2022-08-04 10:05:45.197524889,2022-08-04 11:42:09.641468
632,2022-08-04 10:37:21.956839603,2022-08-04 11:50:13.789160
633,2022-08-04 11:03:08.232260238,2022-08-04 11:54:42.026716
634,2022-08-04 11:06:37.145771105,2022-08-04 12:05:24.445338
635,2022-08-04 11:15:34.609800936,2022-08-04 12:10:13.528518
636,2022-08-04 11:20:02.602126636,2022-08-04 12:10:59.032246
637,2022-08-04 11:23:09.438614174,2022-08-04 12:10:10.429806
638,2022-08-04 11:30:26.849295014,2022-08-04 12:09:05.778957
639,2022-08-04 11:39:40.527484201,2022-08-04 12:12:40.120441
640,2022-08-04 11:45:30.969119245,2022-08-04 12:17:34.055847
641,2022-08-04 11:57:18.083525167,2022-08-04 12:29:38.684880
642,2022-08-04 11:58:59.991480335,2022-08-04 12:31:40.388005
643,2022-08-04 12:00:40.260953895,2022-08-04 12:37:06.429075
644,2022-08-04 12:00:50.784756035,2022-08-04 12:34:28.738645
645,2022-08-04 12:01:19.014239896,2022-08-04 12:34:07.493604
646,2022-08-04 12:05:13.038421500,2022-08-04 12:36:33.833487
647,2022-08-04 12:12:00.735882777,2022-08-04 12:43:59.504204
648,2022-08-04 12:13:44.977098853,2022-08-04 12:53:05.788566
649,2022-08-04 12:20:03.257423525,2022-08-04 12:54:23.691718
650,2022-08-04 12:25:03.821508475,2022-08-04 12:57:59.119027
651,2022-08-04 12:43:17.878692600,2022-08-04 12:59:01.186509
652,2022-08-04 12:52:50.872650627,2022-08-04 13:04:20.436860
653,2022-08-04 12:53:46.730092260,2022-08-04 13:04:11.750244
654,2022-08-04 12:59:10.432704177,2022-08-04 13:12:32.939842
655,2022-08-04 13:04:04.605494055,2022-08-04 13:21:18.226239
656,2022-08-04 13:19:43.630277689,2022-08-04 13:35:04.102469
657,2022-08-04 13:24:52.216450274,2022-08-04 13:38:00.470110
658,2022-08-04 13:42:19.749238410,2022-08-04 13:57:17.141537
659,2022-08-04 13:57:35.178242590,2022-08-04 14:15:14.043069
660,2022-08-04 14:02:20.140380509,2022-08-04 14:15:11.236380
661,2022-08-04 14:02:23.047804276,2022-08-04 14:18:25.987679
662,2022-08-04 14:21:53.602344819,2022-08-04 14:35:34.864754
663,2022-08-04 14:24:34.264936322,2022-08-04 14:38:34.024141
664,2022-08-04 14:33:33.635687106,2022-08-04 14:45:57.052336
665,2022-08-04 14:35:28.142502551,2022-08-04 14:48:09.053940
666,2022-08-04 14:36:37.290176892,2022-08-04 14:51:18.916360
667,2022-08-04 14:40:01.130371680,2022-08-04 14:53:52.029348
668,2022-08-04 14:41:50.029894511,2022-08-04 14:53:40.043413
669,2022-08-04 14:47:47.001043787,2022-08-04 15:06:03.638092
670,2022-08-04 14:56:39.219509832,2022-08-04 15:08:59.527883
671,2022-08-04 14:58:10.993730574,2022-08-04 15:11:01.009555
672,2022-08-04 14:58:36.664486219,2022-08-04 15:13:29.212549
673,2022-08-04 14:58:51.972978583,2022-08-04 15:12:19.220485
674,2022-08-04 15:04:16.786183164,2022-08-04 15:18:41.593108
675,2022-08-04 15:06:13.674351898,2022-08-04 15:19:45.568513
676,2022-08-04 15:08:53.599415272,2022-08-04 15:25:37.525879
677,2022-08-04 15:13:47.028142794,2022-08-04 15:29:24.402050
678,2022-08-04 15:17:14.880955172,2022-08-04 15:30:45.774242
679,2022-08-04 15:17:44.032219130,2022-08-04 15:31:13.330406
680,2022-08-04 15:18:10.728244380,2022-08-04 15:32:33.297642
681,2022-08-04 15:26:33.432559801,2022-08-04 15:43:43.440139
682,2022-08-04 15:26:36.910738295,2022-08-04 15:42:28.232711
683,2022-08-04 15:27:06.196908010,2022-08-04 15:40:24.068818
684,2022-08-04 15:27:14.116664571,2022-08-04 15:44:01.719917
685,2022-08-04 15:31:42.927458711,2022-08-04 15:48:40.710854
686,2022-08-04 15:34:24.973835706,2022-08-04 15:52:24.106305
687,2022-08-04 15:34:25.557303760,2022-08-04 15:55:37.849440
688,2022-08-04 15:40:28.389416408,2022-08-04 15:54:23.132430
689,2022-08-04 15:54:58.152084065,2022-08-04 16:08:32.905819
690,2022-08-04 15:55:34.272733449,2022-08-04 16:06:25.257910
691,2022-08-04 15:58:21.838348794,2022-08-04 16:14:13.434145
692,2022-08-04 16:03:30.100057816,2022-08-04 16:15:48.090575
693,2022-08-04 16:05:22.371773503,2022-08-04 16:21:09.515452
694,2022-08-04 16:07:46.286394398,2022-08-04 16:19:18.334614
695,2022-08-04 16:11:31.661244446,2022-08-04 16:25:40.649937
696,2022-08-04 16:13:12.206215228,2022-08-04 16:24:19.739996
697,2022-08-04 16:17:27.339712559,2022-08-04 16:35:06.210853
698,2022-08-04 16:20:18.578762194,2022-08-04 16:34:23.760522
699,2022-08-04 16:25:35.611078425,2022-08-04 16:39:48.935433
700,2022-08-04 16:36:52.684665790,2022-08-04 16:52:00.655271
701,2022-08-04 16:40:01.161914358,2022-08-04 16:54:46.325212
702,2022-08-04 16:46:51.216840619,2022-08-04 16:57:49.065160
703,2022-08-04 17:01:29.156571057,2022-08-04 17:17:23.238085
704,2022-08-04 17:02:33.772227725,2022-08-04 17:17:23.979768
705,2022-08-04 17:13:23.996517778,2022-08-04 17:28:01.188680
706,2022-08-04 17:16:15.661621466,2022-08-04 17:31:09.607569
707,2022-08-04 17:19:19.251053615,2022-08-04 17:32:29.431204
708,2022-08-04 17:20:42.059675933,2022-08-04 17:39:19.410865
709,2022-08-04 17:22:03.677469890,2022-08-04 17:34:23.631559
710,2022-08-04 17:24:26.180027717,2022-08-04 17:36:52.504009
711,2022-08-04 17:31:49.393403954,2022-08-04 17:47:12.958294
712,2022-08-04 17:35:58.156294431,2022-08-04 17:54:13.116285
713,2022-08-04 17:36:28.934763226,2022-08-04 17:51:03.015181
714,2022-08-04 17:45:06.083387648,2022-08-04 18:01:41.380416
715,2022-08-04 17:45:47.784071713,2022-08-04 18:00:54.290418
716,2022-08-04 17:54:52.080681814,2022-08-04 18:06:58.266147
717,2022-08-04 18:01:46.330920255,2022-08-04 18:13:46.228087
718,2022-08-04 18:03:23.361058110,2022-08-04 18:15:16.768691
719,2022-08-04 18:03:32.231777707,2022-08-04 18:17:21.600098
720,2022-08-04 18:05:32.411320784,2022-08-04 18:20:32.981046
721,2022-08-04 18:06:26.730340880,2022-08-04 18:20:29.374282
722,2022-08-04 18:08:22.557108774,2022-08-04 18:21:07.646898
723,2022-08-04 18:14:40.328755206,2022-08-04 18:28:30.177620
724,2022-08-04 18:18:33.417225227,2022-08-04 18:31:07.546241
725,2022-08-04 18:21:18.189501377,2022-08-04 18:40:40.841406
726,2022-08-04 18:28:35.101734314,2022-08-04 18:44:34.037321
727,2022-08-04 18:33:15.556521030,2022-08-04 18:50:01.642116
728,2022-08-04 18:33:40.421522253,2022-08-04 18:49:13.028745
729,2022-08-04 18:36:00.589756558,2022-08-04 18:52:09.040660
730,2022-08-04 18:37:58.802283692,2022-08-04 18:49:23.186729
731,2022-08-04 18:38:11.469831053,2022-08-04 18:51:58.734669
732,2022-08-04 18:38:15.690646328,2022-08-04 18:53:27.902336
733,2022-08-04 18:41:05.621560251,2022-08-04 18:50:57.423217
734,2022-08-04 18:44:27.075295745,2022-08-04 18:55:03.649367
735,2022-08-04 18:49:30.680834275,2022-08-04 19:10:49.669673
736,2022-08-04 18:49:53.470469550,2022-08-04 19:10:17.344278
737,2022-08-04 18:50:09.195435776,2022-08-04 19:09:02.588000
738,2022-08-04 18:51:53.856019199,2022-08-04 19:11:34.248055
739,2022-08-04 18:56:33.024173476,2022-08-04 19:11:01.218092
